order_id,customer_id,order_date,status,region_code
483,42,2024-02-17 16:07:47,PLACED,SOUTH
484,100,2025-05-26 21:56:08,DELIVERED,SOUTH
485,255,2025-06-29 11:00:58,SHIPPED,CENTRAL
486,109,2025-06-26 23:44:43,DELIVERED,WEST
487,171,2025-06-06 21:08:19,DELIVERED,EAST
488,547,2024-09-29 23:14:23,DELIVERED,EAST
489,333,2025-06-26 12:16:16,DELIVERED,EAST
490,577,2025-02-01 21:36:18,DELIVERED,EAST
491,464,2025-06-25 17:22:30,PLACED,NORTH
492,17,2025-06-18 00:28:08,CANCELLED,NORTH
493,228,2024-03-29 20:35:14,PLACED,EAST
494,524,2025-02-14 01:18:25,DELIVERED,NORTH
495,,2024-03-03 05:54:13,DELIVERED,CENTRAL
496,263,2025-06-21 23:45:35,DELIVERED,CENTRAL
497,80,2025-06-25 22:34:24,SHIPPED,CENTRAL
498,98,2025-05-07 07:54:49,PLACED,CENTRAL
499,58,2025-06-28 08:32:28,CANCELLED,WEST
500,124,2024-08-27 02:19:25,CANCELLED,NORTH
501,392,2023-11-10 01:01:05,PLACED,CENTRAL
502,335,2025-06-29 13:21:40,SHIPPED,WEST
503,590,2024-11-03 00:50:13,DELIVERED,WEST
504,345,2024-08-18 01:22:34,DELIVERED,CENTRAL
505,88,2024-05-20 13:04:56,DELIVERED,SOUTH
506,493,2024-10-17 21:00:38,DELIVERED,SOUTH
507,537,2025-03-31 19:35:19,DELIVERED,WEST
508,590,2023-12-16 14:09:55,DELIVERED,EAST
509,329,2025-01-12 19:12:17,PLACED,EAST
510,359,2025-05-31 19:53:56,CANCELLED,CENTRAL
511,46,2025-05-31 16:04:12,DELIVERED,NORTH
512,56,2025-01-27 09:22:27,RETURNED,EAST
513,,2024-11-20 21:16:49,DELIVERED,WEST
514,,2023-11-10 08:13:12,SHIPPED,CENTRAL
515,265,2025-04-14 03:11:14,DELIVERED,SOUTH
516,19,2024-09-15 12:27:25,DELIVERED,NORTH
517,62,2024-07-17 14:23:46,DELIVERED,EAST
518,9,2025-02-27 22:22:05,DELIVERED,EAST
519,20,2024-12-31 04:30:45,DELIVERED,SOUTH
520,521,2025-05-27 05:33:29,DELIVERED,CENTRAL
521,191,2025-04-15 07:24:46,DELIVERED,NORTH
522,,2025-05-17 08:21:39,DELIVERED,WEST
523,19,2024-08-23 08:26:45,DELIVERED,EAST
524,514,2025-03-19 03:22:18,DELIVERED,WEST
525,31,2025-06-10 21:06:08,SHIPPED,EAST
526,141,2023-11-05 04:37:03,DELIVERED,CENTRAL
527,233,2025-05-25 12:27:25,SHIPPED,EAST
528,338,2025-03-15 10:33:36,SHIPPED,SOUTH
529,208,2024-03-08 06:33:01,DELIVERED,CENTRAL
530,441,2024-12-18 08:55:06,DELIVERED,SOUTH
531,571,2025-06-04 11:46:50,SHIPPED,EAST
532,150,24-06-2025 15:33:16,DELIVERED,WEST
533,311,2025-06-15 12:08:15,CANCELLED,EAST
534,193,2025-04-13 17:35:27,PLACED,CENTRAL
535,581,2024-12-23 15:15:19,SHIPPED,NORTH
536,489,2025-04-15 00:26:40,DELIVERED,EAST
537,397,2025-03-28 17:12:35,SHIPPED,SOUTH
538,,2025-01-14 20:02:13,RETURNED,WEST
539,208,2024-04-28 21:18:50,RETURNED,WEST
540,502,2025-01-20 06:41:24,DELIVERED,SOUTH
541,43,2025-04-30 04:38:08,DELIVERED,EAST
542,586,2025-06-15 10:44:07,CANCELLED,NORTH
543,463,2025-03-04 10:37:14,PLACED,SOUTH
544,406,16-04-2025 00:33:49,DELIVERED,NORTH
545,451,2024-07-24 04:00:04,DELIVERED,EAST
546,433,2025-05-04 04:05:43,PLACED,CENTRAL
547,475,2025-06-24 06:53:45,PLACED,CENTRAL
548,600,2025-06-09 04:53:00,DELIVERED,WEST
549,,2024-05-18 09:13:18,DELIVERED,SOUTH
550,93,2025-02-11 02:56:09,DELIVERED,SOUTH
551,127,2023-12-08 19:55:40,DELIVERED,EAST
552,394,2025-06-26 15:26:04,DELIVERED,SOUTH
553,390,2024-11-19 01:14:03,RETURNED,CENTRAL
554,154,2024-10-05 23:06:21,SHIPPED,NORTH
555,317,2025-01-30 14:51:23,SHIPPED,SOUTH
556,4,2025-04-30 18:40:58,PLACED,WEST
557,557,2024-05-25 11:11:52,DELIVERED,SOUTH
558,488,2025-04-06 05:08:57,PLACED,CENTRAL
559,,2025-04-16 04:48:03,DELIVERED,CENTRAL
560,213,2024-12-13 23:57:22,PLACED,EAST
561,,25-03-2025 04:31:53,DELIVERED,CENTRAL
562,90,2024-07-13 02:00:39,RETURNED,SOUTH
563,587,2025-06-17 03:56:08,DELIVERED,CENTRAL
564,37,2023-12-14 07:59:59,DELIVERED,WEST
565,438,2025-06-25 13:31:29,DELIVERED,NORTH
566,282,2025-05-31 23:33:20,DELIVERED,SOUTH
567,112,2025-05-10 19:03:15,DELIVERED,NORTH
568,295,2024-07-17 16:51:22,DELIVERED,CENTRAL
569,363,2024-02-26 18:01:41,DELIVERED,WEST
570,185,2025-05-22 08:08:48,DELIVERED,SOUTH
571,,2023-06-19 15:08:46,DELIVERED,SOUTH
572,425,20-02-2025 19:08:35,DELIVERED,SOUTH
573,,2023-11-04 06:24:00,DELIVERED,NORTH
574,519,2025-05-09 04:37:25,PLACED,EAST
575,583,2024-04-18 14:47:14,SHIPPED,EAST
576,491,2025-01-24 13:19:46,DELIVERED,WEST
577,472,2025-05-06 12:54:00,DELIVERED,WEST
578,58,2025-06-29 03:14:31,DELIVERED,EAST
579,20,2024-10-26 18:17:37,DELIVERED,EAST
580,153,2024-11-16 20:09:13,DELIVERED,WEST
581,170,2024-12-09 11:52:09,SHIPPED,NORTH
582,316,2024-09-01 06:41:37,DELIVERED,NORTH
583,244,2025-03-21 07:24:35,RETURNED,SOUTH
584,180,2023-12-28 04:08:33,PLACED,SOUTH
585,455,26-02-2025 12:12:44,DELIVERED,CENTRAL
586,349,2025-06-03 12:34:12,DELIVERED,EAST
587,101,2025-06-25 21:40:13,SHIPPED,NORTH
588,535,03-04-2024 23:20:21,RETURNED,CENTRAL
589,342,2024-10-04 15:11:51,SHIPPED,EAST
590,,2025-01-10 03:20:58,CANCELLED,EAST
591,294,2024-09-27 21:07:16,DELIVERED,NORTH
592,162,2025-02-07 06:28:50,RETURNED,CENTRAL
593,212,2024-10-22 09:28:05,DELIVERED,SOUTH
594,291,2025-02-15 22:50:27,PLACED,CENTRAL
595,554,2025-03-06 07:05:44,PLACED,NORTH
596,56,2024-11-27 10:41:33,SHIPPED,CENTRAL
597,457,2025-03-23 02:39:31,CANCELLED,CENTRAL
598,477,2025-02-16 12:10:47,CANCELLED,WEST
599,318,2025-05-28 08:54:18,RETURNED,SOUTH
600,265,2025-02-01 03:35:36,DELIVERED,EAST
601,333,2025-06-27 12:01:41,PLACED,NORTH
602,473,2025-04-03 22:13:33,DELIVERED,CENTRAL
603,521,2024-02-10 22:47:43,DELIVERED,NORTH
604,73,2025-02-08 07:56:42,DELIVERED,WEST
605,250,2024-12-25 14:30:36,DELIVERED,NORTH
606,442,2025-01-30 03:34:52,DELIVERED,SOUTH
607,80,2025-06-28 23:14:40,SHIPPED,CENTRAL
608,569,2025-02-07 23:06:00,SHIPPED,WEST
609,112,2025-05-30 05:48:09,DELIVERED,WEST
610,63,2024-10-04 03:49:43,SHIPPED,CENTRAL
611,1,2024-12-04 23:34:45,DELIVERED,EAST
612,592,2025-03-12 15:49:52,DELIVERED,EAST
613,312,2024-12-01 15:53:57,RETURNED,NORTH
614,523,2025-04-07 11:41:47,CANCELLED,NORTH
615,563,02-09-2023 06:21:53,DELIVERED,EAST
616,289,2025-01-21 01:19:53,DELIVERED,WEST
617,392,2024-08-09 08:59:50,DELIVERED,SOUTH
618,193,2025-06-06 16:20:34,DELIVERED,WEST
619,129,28-04-2025 00:53:20,DELIVERED,SOUTH
620,499,2025-01-09 05:19:57,SHIPPED,SOUTH
621,426,2025-06-26 02:24:34,DELIVERED,CENTRAL
622,185,2025-01-21 22:31:29,DELIVERED,WEST
623,232,2024-04-30 07:23:45,PLACED,WEST
624,243,2025-05-26 03:03:55,DELIVERED,CENTRAL
625,35,2023-10-15 09:51:19,DELIVERED,NORTH
626,82,2024-03-03 08:42:09,DELIVERED,EAST
627,81,2025-01-10 12:04:39,PLACED,WEST
628,80,2025-06-29 16:34:29,DELIVERED,CENTRAL
629,352,2025-06-29 23:21:32,DELIVERED,CENTRAL
630,588,2025-03-10 23:17:40,DELIVERED,EAST
631,37,2025-03-25 20:41:33,DELIVERED,CENTRAL
632,485,2025-01-07 01:19:51,PLACED,EAST
633,28,2024-09-10 18:37:52,SHIPPED,NORTH
634,285,2024-02-13 18:34:14,DELIVERED,EAST
635,,2023-08-26 15:25:53,RETURNED,SOUTH
636,379,2024-08-16 05:40:52,DELIVERED,WEST
637,541,29-06-2025 09:16:42,RETURNED,SOUTH
638,158,2024-11-30 05:08:45,DELIVERED,WEST
639,451,2025-04-04 21:36:14,SHIPPED,EAST
640,271,2024-12-09 01:08:45,DELIVERED,WEST
641,546,2024-09-23 11:45:45,DELIVERED,WEST
642,544,30-05-2025 05:00:15,RETURNED,WEST
643,324,2025-06-27 09:04:10,RETURNED,NORTH
644,363,2024-10-18 09:04:19,DELIVERED,EAST
645,274,2025-03-10 04:15:39,DELIVERED,WEST
646,248,2025-02-25 16:50:20,DELIVERED,SOUTH
647,11,2024-02-23 14:00:25,PLACED,NORTH
648,457,2025-03-21 12:22:13,DELIVERED,SOUTH
649,,2024-09-24 02:24:04,RETURNED,SOUTH
650,125,2025-02-18 23:28:35,PLACED,CENTRAL
651,580,2025-03-22 20:44:03,CANCELLED,SOUTH
652,479,2025-03-05 00:11:57,DELIVERED,EAST
653,332,2025-06-26 02:57:16,PLACED,NORTH
654,341,2024-10-28 07:47:13,CANCELLED,SOUTH
655,504,2024-09-27 22:22:18,SHIPPED,WEST
656,554,2025-03-01 11:34:28,DELIVERED,WEST
657,106,2024-02-17 01:51:15,DELIVERED,EAST
658,20,2025-06-08 13:49:34,DELIVERED,NORTH
659,273,2024-09-09 18:10:05,RETURNED,CENTRAL
660,,2024-12-01 14:43:31,DELIVERED,WEST
661,72,2025-05-23 10:35:28,DELIVERED,WEST
662,549,2024-06-19 18:43:21,DELIVERED,NORTH
663,93,2025-03-27 21:21:31,RETURNED,NORTH
664,297,2024-09-11 18:26:24,PLACED,WEST
665,307,2025-06-25 03:02:47,SHIPPED,EAST
666,449,2024-07-15 03:52:27,SHIPPED,CENTRAL
667,399,2025-06-22 18:20:52,DELIVERED,WEST
668,461,14-11-2024 09:01:46,PLACED,NORTH
669,217,2025-06-19 20:38:46,DELIVERED,CENTRAL
670,594,2025-01-06 11:35:01,PLACED,SOUTH
671,20,2025-05-19 00:10:14,DELIVERED,SOUTH
672,134,2024-06-11 03:47:12,PLACED,EAST
673,100,2025-06-13 03:29:36,CANCELLED,NORTH
674,109,2025-06-04 13:01:44,DELIVERED,SOUTH
675,208,2024-10-18 01:09:27,CANCELLED,WEST
676,590,2024-12-05 00:01:48,CANCELLED,SOUTH
677,178,2025-04-29 03:33:38,DELIVERED,WEST
678,379,2025-06-05 20:16:04,SHIPPED,CENTRAL
679,,2023-08-17 15:32:08,DELIVERED,WEST
680,17,2025-06-06 02:51:57,PLACED,NORTH
681,291,2024-12-16 15:28:20,DELIVERED,WEST
682,212,2023-12-17 03:21:03,DELIVERED,WEST
683,179,2025-03-14 07:19:39,DELIVERED,CENTRAL
684,309,2025-05-21 13:06:54,DELIVERED,SOUTH
685,543,2025-06-09 15:28:47,CANCELLED,CENTRAL
686,476,2025-04-11 08:00:57,SHIPPED,NORTH
687,153,2025-04-16 11:41:46,SHIPPED,NORTH
688,373,2025-06-16 20:07:27,DELIVERED,CENTRAL
689,465,2024-01-18 15:29:47,PLACED,CENTRAL
690,30,2025-02-10 18:11:59,PLACED,SOUTH
691,594,2025-02-11 14:16:55,DELIVERED,EAST
692,113,2024-09-01 07:32:43,SHIPPED,WEST
693,385,2024-12-30 16:43:33,DELIVERED,NORTH
694,149,2025-01-24 22:48:19,DELIVERED,WEST
695,469,2025-02-04 02:26:24,DELIVERED,EAST
696,131,2025-02-19 05:34:17,PLACED,SOUTH
697,477,2025-01-05 02:15:55,DELIVERED,SOUTH
698,161,2025-06-28 08:57:49,DELIVERED,CENTRAL
699,89,2025-03-21 22:38:35,DELIVERED,SOUTH
700,474,12-06-2025 18:37:43,DELIVERED,SOUTH
701,445,2025-06-17 12:30:43,RETURNED,SOUTH
702,6,2025-01-18 05:54:57,PLACED,WEST
703,517,2024-12-31 12:40:59,DELIVERED,NORTH
704,247,2024-03-01 12:56:17,PLACED,WEST
705,136,2025-05-11 19:08:44,DELIVERED,NORTH
706,,2024-11-01 15:43:39,DELIVERED,CENTRAL
707,25,2025-06-10 01:55:40,SHIPPED,WEST
708,380,2025-05-03 07:33:01,PLACED,NORTH
709,341,29-04-2025 04:32:10,DELIVERED,EAST
710,556,2025-02-21 19:03:09,DELIVERED,NORTH
711,344,2024-04-16 13:45:49,RETURNED,EAST
712,114,2025-06-12 04:20:59,DELIVERED,EAST
713,573,2024-10-29 00:32:25,DELIVERED,SOUTH
714,245,2025-02-11 13:45:06,DELIVERED,CENTRAL
715,215,2025-04-04 00:10:17,SHIPPED,EAST
716,516,2025-02-17 08:20:43,PLACED,EAST
717,498,2025-06-24 16:27:48,SHIPPED,CENTRAL
718,546,2024-11-08 00:12:08,DELIVERED,NORTH
719,469,2023-10-01 19:33:11,CANCELLED,EAST
720,79,2024-11-30 11:21:17,SHIPPED,SOUTH
721,210,2025-01-17 10:19:15,PLACED,WEST
722,555,2024-04-21 13:10:06,DELIVERED,NORTH
723,65,2023-12-12 02:47:32,SHIPPED,CENTRAL
724,422,2024-10-13 11:50:08,DELIVERED,EAST
725,543,2025-06-26 14:45:40,DELIVERED,EAST
726,267,2024-11-01 03:31:18,RETURNED,NORTH
727,292,2024-10-07 03:05:11,DELIVERED,SOUTH
728,293,2025-03-29 09:29:19,CANCELLED,SOUTH
729,120,2023-10-25 23:07:07,DELIVERED,WEST
730,189,2024-04-15 08:22:23,PLACED,EAST
731,152,2025-06-05 04:57:17,RETURNED,CENTRAL
732,26,2025-04-19 02:47:39,DELIVERED,WEST
733,160,2024-11-07 16:01:32,DELIVERED,CENTRAL
734,303,2024-12-23 01:10:03,RETURNED,CENTRAL
735,579,2025-05-14 21:02:25,DELIVERED,NORTH
736,42,2024-04-11 07:02:18,SHIPPED,NORTH
737,226,2025-04-13 09:32:00,DELIVERED,CENTRAL
738,598,2025-05-07 05:21:34,RETURNED,EAST
739,86,2025-05-13 13:10:59,DELIVERED,NORTH
740,404,2025-02-21 18:12:10,DELIVERED,CENTRAL
741,370,2024-07-15 19:01:05,CANCELLED,EAST
742,13,2025-04-12 06:34:00,DELIVERED,WEST
743,90,2024-11-19 12:50:56,DELIVERED,WEST
744,296,2025-01-22 14:38:11,RETURNED,WEST
745,425,2024-11-06 04:51:54,DELIVERED,SOUTH
746,487,2025-06-26 00:19:16,PLACED,CENTRAL
747,91,2023-10-06 03:23:04,RETURNED,WEST
748,474,2025-06-23 05:44:55,RETURNED,SOUTH
749,391,2024-11-13 09:59:32,PLACED,EAST
750,312,2025-01-16 18:42:02,DELIVERED,NORTH
751,158,2024-06-02 00:39:16,DELIVERED,WEST
752,295,2024-07-10 00:21:57,RETURNED,SOUTH
753,,2025-01-14 23:23:00,RETURNED,NORTH
754,371,2025-06-05 07:51:03,DELIVERED,EAST
755,488,2024-11-27 10:36:02,DELIVERED,NORTH
756,167,2025-04-02 08:40:41,DELIVERED,SOUTH
757,55,2025-03-04 22:44:09,DELIVERED,EAST
758,,2024-01-13 13:00:46,RETURNED,CENTRAL
759,188,2024-04-26 09:46:08,SHIPPED,EAST
760,309,2025-05-06 17:05:25,DELIVERED,NORTH
761,361,04-04-2025 21:46:19,DELIVERED,EAST
762,422,2024-04-11 07:53:44,SHIPPED,SOUTH
763,227,2025-04-10 14:05:09,DELIVERED,CENTRAL
764,565,2024-06-26 12:29:38,RETURNED,NORTH
765,18,2025-04-24 02:43:00,DELIVERED,SOUTH
766,536,2025-01-11 16:11:00,DELIVERED,NORTH
767,146,2025-04-12 10:07:43,SHIPPED,SOUTH
768,436,2025-05-05 06:53:30,SHIPPED,NORTH
769,442,2024-03-31 00:34:23,PLACED,CENTRAL
770,481,2024-05-29 08:52:14,PLACED,EAST
771,99,2024-12-21 01:50:22,SHIPPED,SOUTH
772,360,2023-07-31 17:25:46,CANCELLED,EAST
773,357,2025-04-10 18:46:20,DELIVERED,CENTRAL
774,584,2024-12-15 12:56:50,DELIVERED,NORTH
775,197,2024-09-22 22:11:29,DELIVERED,NORTH
776,102,2024-01-30 05:32:09,CANCELLED,WEST
777,190,2025-04-13 08:59:28,SHIPPED,EAST
778,435,2024-10-28 05:10:42,DELIVERED,EAST
779,113,2025-01-29 16:25:27,DELIVERED,EAST
780,42,2024-02-26 21:12:46,SHIPPED,EAST
781,320,2025-03-10 15:28:33,DELIVERED,CENTRAL
782,439,2025-06-24 06:59:15,CANCELLED,WEST
783,377,13-01-2025 15:10:18,DELIVERED,NORTH
784,536,2024-06-26 00:37:30,DELIVERED,CENTRAL
785,173,2025-06-15 13:41:47,SHIPPED,SOUTH
786,414,2025-02-17 20:06:47,DELIVERED,WEST
787,596,2024-12-23 02:26:15,DELIVERED,WEST
788,415,2025-05-28 08:20:49,SHIPPED,WEST
789,257,2024-12-23 00:59:32,DELIVERED,SOUTH
790,,2024-12-25 01:33:29,PLACED,NORTH
791,392,2025-01-10 14:15:40,SHIPPED,CENTRAL
792,79,2025-05-08 22:16:30,DELIVERED,SOUTH
793,510,2025-06-24 22:47:44,DELIVERED,CENTRAL
794,33,2025-01-06 03:40:42,SHIPPED,WEST
795,386,2024-12-29 17:50:40,PLACED,CENTRAL
796,311,2025-06-28 06:37:06,DELIVERED,EAST
797,500,2025-06-15 15:43:10,DELIVERED,CENTRAL
798,586,2025-04-24 22:02:57,CANCELLED,CENTRAL
799,270,2025-04-19 01:25:39,DELIVERED,EAST
800,292,2024-06-23 22:13:55,DELIVERED,SOUTH
801,358,07-06-2025 18:58:00,CANCELLED,EAST
802,439,2025-06-26 04:31:48,DELIVERED,NORTH
803,254,2024-07-21 05:40:21,DELIVERED,NORTH
804,118,2025-04-10 02:36:23,DELIVERED,NORTH
805,433,2025-06-26 07:18:07,DELIVERED,NORTH
806,23,2025-01-16 22:07:38,DELIVERED,CENTRAL
807,501,2025-05-08 17:08:56,SHIPPED,WEST
808,348,2024-08-24 17:04:41,DELIVERED,WEST
809,78,2025-06-20 14:13:42,SHIPPED,EAST
810,,2024-08-19 11:12:02,SHIPPED,NORTH
811,593,2025-02-22 09:29:26,DELIVERED,CENTRAL
812,487,2025-04-10 17:49:51,DELIVERED,EAST
813,308,2025-01-16 03:01:05,DELIVERED,WEST
814,528,2025-06-06 00:23:48,DELIVERED,NORTH
815,529,2025-01-18 10:40:08,SHIPPED,WEST
816,546,2025-02-25 21:12:37,DELIVERED,NORTH
817,374,2025-03-30 19:20:39,SHIPPED,EAST
818,421,2025-05-29 22:30:56,RETURNED,SOUTH
819,274,2025-03-26 19:04:49,SHIPPED,CENTRAL
820,245,2024-08-30 02:26:33,PLACED,EAST
821,574,2025-05-26 09:03:12,RETURNED,SOUTH
822,140,2025-03-22 15:48:39,CANCELLED,CENTRAL
823,44,2025-06-27 12:52:17,PLACED,NORTH
824,306,2023-10-22 09:14:55,DELIVERED,EAST
825,93,2025-04-09 03:19:47,DELIVERED,SOUTH
826,585,2025-04-19 05:51:12,SHIPPED,CENTRAL
827,538,2024-01-22 14:02:32,PLACED,CENTRAL
828,321,2024-10-26 18:20:03,DELIVERED,SOUTH
829,224,2023-11-13 01:32:06,SHIPPED,EAST
830,261,2024-05-20 10:31:30,DELIVERED,NORTH
831,434,2025-04-01 04:58:50,RETURNED,SOUTH
832,377,04-03-2025 16:21:56,RETURNED,CENTRAL
833,,2024-12-26 08:20:30,RETURNED,SOUTH
834,394,2025-06-16 12:09:43,DELIVERED,NORTH
835,243,2024-10-28 14:59:09,RETURNED,WEST
836,262,2025-03-11 20:28:51,CANCELLED,SOUTH
837,165,2024-10-27 20:40:46,CANCELLED,WEST
838,281,2024-03-27 05:04:14,RETURNED,WEST
839,341,2025-03-18 00:44:11,CANCELLED,SOUTH
840,519,2024-04-28 13:10:29,DELIVERED,CENTRAL
841,465,07-06-2025 23:39:20,PLACED,SOUTH
842,140,2025-03-17 14:20:03,DELIVERED,EAST
843,114,2025-05-21 07:45:10,DELIVERED,SOUTH
844,421,2025-05-30 00:15:14,CANCELLED,SOUTH
845,336,2025-06-17 20:09:31,DELIVERED,SOUTH
846,387,2025-04-14 07:32:42,SHIPPED,NORTH
847,235,2025-05-27 08:48:43,DELIVERED,EAST
848,173,2025-06-15 05:00:02,DELIVERED,EAST
849,377,2025-01-10 01:39:36,SHIPPED,CENTRAL
850,465,2025-05-22 05:00:04,SHIPPED,SOUTH
851,273,2024-12-24 16:00:00,DELIVERED,WEST
852,221,2025-05-15 22:43:22,SHIPPED,SOUTH
853,150,2025-06-07 16:45:41,DELIVERED,CENTRAL
854,255,2025-06-28 05:49:56,DELIVERED,NORTH
855,,2023-09-12 11:07:11,RETURNED,WEST
856,393,2025-05-30 04:40:43,DELIVERED,NORTH
857,54,2024-04-20 13:00:26,DELIVERED,EAST
858,47,2025-03-16 00:59:02,DELIVERED,EAST
859,380,2024-12-25 08:32:59,DELIVERED,CENTRAL
860,174,2025-02-17 15:15:35,DELIVERED,WEST
861,325,2025-05-16 22:01:51,SHIPPED,NORTH
862,131,2025-05-20 22:29:24,CANCELLED,EAST
863,290,2025-06-02 05:16:30,DELIVERED,EAST
864,447,2025-04-07 00:52:49,RETURNED,SOUTH
865,451,2023-10-30 08:08:00,PLACED,SOUTH
866,,2023-12-20 02:55:34,DELIVERED,NORTH
867,507,2025-02-10 22:06:11,RETURNED,CENTRAL
868,505,2024-06-11 08:58:55,CANCELLED,NORTH
869,209,2025-02-06 08:09:26,SHIPPED,CENTRAL
870,577,2025-06-15 23:44:19,SHIPPED,NORTH
871,585,2024-09-16 03:01:25,PLACED,WEST
872,337,2025-01-15 00:59:32,RETURNED,NORTH
873,109,2025-06-14 16:56:58,PLACED,WEST
874,276,2025-03-04 12:46:12,DELIVERED,NORTH
875,464,2025-06-19 18:33:14,RETURNED,CENTRAL
876,50,2025-02-12 14:07:24,DELIVERED,NORTH
877,561,2025-03-15 19:31:40,DELIVERED,SOUTH
878,409,02-11-2023 06:35:26,SHIPPED,WEST
879,292,2025-03-04 16:05:09,DELIVERED,NORTH
880,443,2025-06-04 21:29:33,DELIVERED,CENTRAL
881,99,2025-03-25 16:56:45,DELIVERED,WEST
882,577,2025-02-23 03:34:52,DELIVERED,EAST
883,445,2025-06-27 11:12:39,PLACED,EAST
884,230,2025-05-27 18:05:03,SHIPPED,WEST
885,538,2023-09-14 05:18:58,DELIVERED,WEST
886,131,2025-06-25 21:08:02,CANCELLED,CENTRAL
887,583,2024-05-03 01:43:10,RETURNED,CENTRAL
888,436,2025-01-17 09:37:11,DELIVERED,CENTRAL
889,364,2025-02-14 23:28:09,DELIVERED,NORTH
890,474,2025-06-10 08:35:48,CANCELLED,NORTH
891,305,2024-09-09 20:23:03,DELIVERED,WEST
892,272,2024-12-12 13:28:01,CANCELLED,SOUTH
893,81,2025-03-14 04:21:42,DELIVERED,WEST
894,6,2025-01-09 09:03:00,SHIPPED,WEST
895,415,2025-05-30 01:09:53,CANCELLED,CENTRAL
896,405,2025-04-20 18:28:56,SHIPPED,SOUTH
897,17,2025-02-10 02:20:52,SHIPPED,SOUTH
898,447,2025-06-18 13:58:35,DELIVERED,WEST
899,433,2025-03-12 05:40:25,RETURNED,WEST
900,483,2023-10-07 05:53:17,DELIVERED,SOUTH
901,402,2025-02-10 21:18:52,SHIPPED,WEST
902,508,2025-05-06 11:01:40,DELIVERED,EAST
903,,2024-04-06 10:34:55,DELIVERED,CENTRAL
904,500,2025-06-18 15:05:41,DELIVERED,WEST
905,567,2023-08-01 07:55:22,DELIVERED,WEST
906,356,2025-03-06 05:23:27,PLACED,EAST
907,481,2024-11-20 01:46:47,DELIVERED,CENTRAL
908,348,2025-06-13 23:11:54,CANCELLED,WEST
909,301,2025-06-15 04:42:01,RETURNED,EAST
910,166,2024-10-30 23:58:55,DELIVERED,NORTH
911,133,2024-01-04 14:22:49,DELIVERED,NORTH
912,506,2025-03-21 23:07:13,DELIVERED,NORTH
913,268,2025-01-31 07:46:48,SHIPPED,CENTRAL
914,,2023-07-20 10:48:45,SHIPPED,SOUTH
915,230,2025-04-26 10:37:35,DELIVERED,EAST
916,571,2025-04-13 22:35:58,CANCELLED,CENTRAL
917,107,2024-11-08 13:58:02,DELIVERED,WEST
918,114,2025-05-16 06:44:45,DELIVERED,NORTH
919,43,2025-02-11 00:51:51,DELIVERED,SOUTH
920,161,2025-05-28 08:41:45,DELIVERED,WEST
921,102,2023-12-14 20:16:51,DELIVERED,SOUTH
922,207,2025-01-09 12:47:14,DELIVERED,NORTH
923,486,2025-02-15 02:40:02,SHIPPED,EAST
924,425,2025-01-31 01:26:24,SHIPPED,CENTRAL
925,234,2024-10-08 14:12:01,DELIVERED,WEST
926,529,2025-03-27 11:58:53,DELIVERED,NORTH
927,530,2024-10-14 00:32:37,DELIVERED,SOUTH
928,403,28-06-2025 10:05:34,RETURNED,SOUTH
929,60,2025-05-13 17:22:15,DELIVERED,CENTRAL
930,322,10-02-2025 07:33:29,DELIVERED,CENTRAL
931,151,2024-12-08 17:57:05,SHIPPED,CENTRAL
932,453,2025-01-15 03:56:16,DELIVERED,WEST
933,309,31-03-2025 08:46:39,DELIVERED,SOUTH
934,554,2025-01-03 06:23:58,DELIVERED,EAST
935,164,09-06-2025 13:38:38,DELIVERED,CENTRAL
936,312,2024-11-22 08:33:15,SHIPPED,NORTH
937,266,2025-05-24 17:58:58,SHIPPED,NORTH
938,587,2025-03-01 00:17:46,RETURNED,CENTRAL
939,547,2025-04-07 22:32:31,DELIVERED,EAST
940,587,2025-03-27 04:18:51,DELIVERED,SOUTH
941,529,2025-06-21 04:04:22,DELIVERED,WEST
942,436,2025-06-27 17:35:54,PLACED,WEST
943,488,2025-01-03 09:56:08,DELIVERED,CENTRAL
944,573,2025-04-22 12:55:04,CANCELLED,CENTRAL
945,434,2025-03-25 10:55:16,RETURNED,WEST
946,148,2025-05-30 10:15:58,DELIVERED,SOUTH
947,526,2024-11-11 23:54:18,SHIPPED,WEST
948,,2023-09-30 19:42:13,DELIVERED,NORTH
949,419,2025-04-10 10:12:13,DELIVERED,NORTH
950,121,2025-01-17 06:19:36,DELIVERED,EAST
951,147,2023-09-20 09:40:40,DELIVERED,EAST
952,221,2025-04-26 13:12:04,DELIVERED,NORTH
953,70,2024-05-16 16:56:30,DELIVERED,CENTRAL
954,346,2025-06-15 21:24:27,CANCELLED,CENTRAL
955,142,2025-03-08 00:44:24,DELIVERED,WEST
956,334,2024-06-12 08:57:06,DELIVERED,WEST
957,405,2025-04-27 19:50:40,RETURNED,WEST
958,91,2024-02-06 15:16:59,DELIVERED,EAST
959,127,2025-02-10 03:25:49,SHIPPED,CENTRAL
960,55,2025-05-01 17:31:53,DELIVERED,CENTRAL
961,124,2025-04-21 02:34:42,PLACED,SOUTH
962,594,2025-03-29 12:31:07,DELIVERED,EAST
963,47,2025-06-18 10:25:49,PLACED,WEST
964,25,2025-06-29 17:33:46,DELIVERED,NORTH
965,102,2024-10-10 19:29:51,SHIPPED,EAST
966,158,2024-07-06 07:03:31,DELIVERED,NORTH
967,334,22-08-2024 22:37:09,PLACED,WEST
