item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return,invalid_discount
5119,1738,19,3,12484.05,15,False,False
4177,1404,95,3,18495.6,30,False,False
3646,1222,114,4,3304.87,0,False,False
5209,1765,64,1,24102.57,5,False,False
2961,1001,100,5,8545.42,25,False,False
737,245,93,1,19724.21,25,False,False
1635,554,124,1,16385.03,0,False,False
3149,1061,86,6,13164.78,10,False,False
809,266,38,2,5633.64,0,False,False
6356,2140,101,6,5157.91,20,False,False
6443,2170,21,3,24888.88,20,False,False
23,8,11,6,29865.89,0,False,False
4016,1349,79,3,5157.03,0,False,False
3019,1020,52,4,26705.38,0,False,False
2594,876,53,3,13605.32,0,False,False
4175,1404,90,2,7022.84,20,False,False
6379,2147,18,6,30521.95,20,False,False
3400,1139,1,-3,20363.92,0,True,False
3387,1135,30,5,17760.33,40,False,False
3268,1099,118,4,10661.66,15,False,False
4783,1619,99,2,24769.43,30,False,False
2798,948,60,6,1874.99,0,False,False
2598,878,128,4,20321.77,10,False,False
5369,1819,112,5,30960.52,40,False,False
1275,430,146,1,11890.19,10,False,False
73,24,13,5,30523.62,0,False,False
3035,1024,143,1,35695.21,20,False,False
5576,1882,142,6,30224.49,0,False,False
4692,1591,135,5,9508.53,0,False,False
113,39,51,5,379.71,40,False,False
381,129,27,4,10522.33,20,False,False
4725,1604,19,4,11115.08,0,False,False
230,80,41,1,15070.13,10,False,False
4384,1478,113,5,17197.48,5,False,False
4328,1458,70,2,21371.83,5,False,False
1199,400,46,2,5182.81,30,False,False
4327,1457,63,4,23172.55,5,False,False
6462,2176,77,1,20506.37,0,False,False
4630,1568,4,6,11224.03,10,False,False
4850,1645,65,6,18773.23,0,False,False
3595,1205,135,6,12368.11,0,False,False
2223,750,127,2,16176.73,5,False,False
5764,1940,122,1,6696.26,15,False,False
3066,1033,134,4,2004.29,0,False,False
6205,2092,68,3,30070.06,40,False,False
3764,1265,140,5,12697.24,0,False,False
4110,1383,68,2,26941.69,5,False,False
6131,2065,31,4,30204.15,0,False,False
478,159,25,2,27325.89,25,False,False
4200,1411,131,6,14060.15,25,False,False
4314,1452,5,4,8012.27,25,False,False
3690,1237,16,5,2639.98,5,False,False
4947,1678,70,2,18705.6,5,False,False
3950,1327,2,6,20909.6,10,False,False
3385,1135,148,3,38404.05,10,False,False
2258,762,39,1,29827.14,25,False,False
4842,1640,45,3,32417.03,0,False,False
1385,467,140,2,11938.29,0,False,False
751,248,39,1,30927.91,30,False,False
784,259,33,4,1048.09,0,False,False
864,285,52,-1,32868.57,10,True,False
6436,2168,10,3,21342.83,30,False,False
5479,1852,118,-3,13750.17,25,True,False
1891,636,36,3,20400.1,15,False,False
278,95,35,5,25294.88,0,False,False
2393,811,79,3,6406.42,0,False,False
4759,1613,14,3,889.19,20,False,False
1696,575,67,2,19555.28,0,False,False
53,17,61,4,27583.28,0,False,False
1809,611,131,1,13944.0,15,False,False
5428,1837,97,3,31999.72,0,False,False
3276,1102,34,1,11942.95,30,False,False
4082,1373,37,5,15965.01,30,False,False
1509,513,6,4,21695.03,5,False,False
2275,766,127,6,19519.23,25,False,False
6524,2195,56,-1,8986.47,40,True,False
2050,690,132,3,19427.74,10,False,False
5675,1913,53,4,12928.94,5,False,False
1554,528,143,4,28060.65,10,False,False
5985,2018,113,5,20092.29,5,False,False
468,156,55,3,2316.69,0,False,False
4937,1674,12,2,19613.34,10,False,False
5850,1971,93,5,19423.3,0,False,False
5038,1713,47,2,10474.55,0,False,False
1863,629,18,3,27171.5,0,False,False
5293,1794,60,3,1523.7,0,False,False
1957,658,11,1,28561.67,25,False,False
5341,1811,22,1,4925.89,20,False,False
6119,2062,26,4,9580.84,0,False,False
6386,2149,41,3,14370.66,0,False,False
4883,1655,51,4,370.82,0,False,False
3286,1104,49,1,6659.69,0,False,False
4839,1639,64,3,18271.13,40,False,False
5141,1744,27,1,11719.43,40,False,False
662,219,4,5,13876.92,0,False,False
3409,1142,82,5,10342.3,30,False,False
2613,882,37,3,17193.38,25,False,False
4208,1413,124,3,21551.0,0,False,False
6468,2178,49,4,7635.65,0,False,False
765,253,134,4,2198.91,15,False,False
5666,1910,66,6,9305.78,40,False,False
6391,2150,72,6,19790.73,40,False,False
6394,2152,51,3,397.66,15,False,False
426,144,14,6,960.54,0,False,False
136,48,2,4,20103.04,30,False,False
4308,1450,14,4,957.09,40,False,False
134,48,62,6,33485.23,5,False,False
1981,665,146,3,14787.52,10,False,False
119,42,40,4,11979.12,10,False,False
5448,1842,104,3,354.98,30,False,False
1699,576,109,1,16353.95,30,False,False
2046,689,28,5,5014.48,0,False,False
4061,1364,16,5,2672.62,20,False,False
4093,1377,112,-3,29748.95,30,True,False
3157,1064,134,1,1960.28,0,False,False
2647,894,49,1,8548.35,10,False,False
4823,1634,8,1,29122.52,0,False,False
3049,1027,128,3,21179.58,15,False,False
261,88,80,5,24031.3,0,False,False
4248,1429,127,3,20533.51,0,False,False
4892,1659,94,6,1736.06,5,False,False
3802,1277,16,1,3502.6,30,False,False
1143,379,57,6,3178.42,30,False,False
1260,424,104,3,434.92,0,False,False
5321,1804,116,-3,7078.46,40,True,False
1796,607,132,5,17285.15,15,False,False
1670,566,108,6,24668.73,20,False,False
236,82,97,5,32942.7,30,False,False
292,99,145,4,12550.17,25,False,False
2792,946,5,6,7615.89,0,False,False
4629,1568,52,2,32881.63,40,False,False
1452,492,44,2,33281.83,15,False,False
5467,1848,68,6,26545.11,0,False,False
2517,852,117,3,9832.01,10,False,False
1434,484,115,3,36117.33,10,False,False
3904,1313,145,2,12664.36,5,False,False
606,199,43,4,12578.6,40,False,False
3508,1176,53,5,11466.01,0,False,False
6223,2098,28,6,6595.04,0,False,False
3246,1093,16,1,2840.44,0,False,False
2833,962,10,3,26132.01,5,False,False
904,298,121,6,21161.34,10,False,False
1035,341,30,6,19441.47,0,False,False
3053,1029,66,3,11377.89,30,False,False
3576,1198,120,3,21522.61,30,False,False
5903,1989,90,4,7383.12,0,False,False
1935,651,100,5,8983.57,40,False,False
2799,949,38,6,4365.59,25,False,False
2843,966,118,-3,10544.57,40,True,False
2429,821,87,-2,23837.42,30,True,False
4477,1514,123,5,16629.91,20,False,False
4664,1581,67,6,21660.88,15,False,False
2489,840,9,3,27452.8,30,False,False
3265,1097,109,1,13422.54,0,False,False
4637,1571,148,5,33209.25,10,False,False
3097,1044,142,2,30231.83,15,False,False
2824,958,146,2,12873.77,15,False,False
6109,2060,75,5,7074.11,15,False,False
5679,1914,17,5,24051.8,40,False,False
5762,1940,114,3,3011.39,10,False,False
2227,751,6,6,23161.65,25,False,False
1491,507,144,4,35682.6,10,False,False
353,120,111,1,21791.82,0,False,False
6098,2056,113,3,20022.97,0,False,False
3008,1018,69,2,10642.84,25,False,False
1789,605,59,5,5896.77,20,False,False
1096,362,109,6,16718.56,30,False,False
516,173,66,5,12012.72,5,False,False
3608,1209,138,2,20821.65,30,False,False
196,69,144,2,37570.69,30,False,False
3517,1178,19,1,12132.05,0,False,False
6518,2193,130,2,5279.69,30,False,False
934,307,142,1,27866.98,30,False,False
5901,1988,3,1,1070.93,40,False,False
5748,1936,100,1,7796.64,25,False,False
440,148,45,6,36316.01,25,False,False
6134,2067,94,6,2114.92,5,False,False
5842,1968,53,5,11681.25,0,False,False
692,231,23,4,15395.39,0,False,False
5942,2002,111,3,20778.55,0,False,False
5361,1817,144,6,34648.38,25,False,False
896,295,38,3,4975.06,20,False,False
3908,1314,41,2,15443.31,15,False,False
3140,1058,66,4,10335.88,30,False,False
1063,349,138,1,17576.99,0,False,False
4667,1581,16,3,2668.33,15,False,False
4456,1506,121,2,21188.9,20,False,False
758,251,43,2,12896.66,0,False,False
1351,455,82,5,10301.54,0,False,False
3932,1321,114,3,2912.82,5,False,False
5948,2005,146,4,13164.64,40,False,False
5399,1829,121,4,22878.9,0,False,False
4150,1396,133,3,16230.83,25,False,False
4062,1364,55,2,2407.85,0,False,False
2221,749,39,1,25373.46,30,False,False
4513,1530,64,4,24122.85,15,False,False
1666,565,102,5,1442.09,15,False,False
2725,921,18,3,26182.2,5,False,False
5187,1759,103,3,5514.22,30,False,False
1461,496,114,1,3847.18,15,False,False
5450,1843,143,1,36215.93,0,False,False
3563,1195,120,5,20910.21,10,False,False
491,164,1,2,16697.05,20,False,False
6314,2127,107,2,5017.7,25,False,False
4130,1388,56,3,8657.53,30,False,False
6180,2084,138,4,15792.22,0,False,False
5753,1938,46,1,5981.57,30,False,False
3823,1285,12,1,15684.99,20,False,False
4273,1440,23,3,20041.77,20,False,False
5803,1956,86,6,13965.5,40,False,False
3432,1149,22,2,4406.95,40,False,False
2164,731,35,5,23226.63,30,False,False
2119,712,55,1,2334.46,40,False,False
5515,1862,128,5,22458.76,15,False,False
2072,699,89,4,16517.1,30,False,False
6227,2099,134,5,2381.9,5,False,False
1561,530,94,4,2067.09,0,False,False
1733,588,17,2,22283.09,30,False,False
2483,838,96,6,17284.52,0,False,False
5560,1877,15,1,34502.66,0,False,False
1649,558,105,5,13103.77,0,False,False
3405,1141,40,5,12530.71,20,False,False
5735,1932,31,2,34324.47,15,False,False
4385,1478,146,1,12060.67,10,False,False
5851,1972,142,4,27052.46,20,False,False
4392,1480,32,1,26241.58,40,False,False
1850,625,48,4,13177.17,0,False,False
1585,538,40,4,10730.4,0,False,False
684,227,13,2,30159.4,10,False,False
4899,1661,124,2,18256.62,0,False,False
3867,1298,144,1,34116.5,40,False,False
628,206,14,5,880.72,30,False,False
5629,1899,91,5,25043.83,30,False,False
1950,655,145,1,13866.05,40,False,False
5224,1770,45,3,36079.22,25,False,False
1795,607,119,5,3537.14,25,False,False
3463,1163,101,1,5681.66,30,False,False
2745,928,102,2,1172.84,5,False,False
5024,1707,147,2,6922.44,5,False,False
2265,764,117,1,12125.79,0,False,False
5936,2000,141,3,34149.11,15,False,False
3267,1099,104,6,380.33,0,False,False
2610,881,113,6,17703.29,15,False,False
1968,662,142,6,30640.21,40,False,False
3488,1170,110,4,508.49,10,False,False
2587,875,103,3,6284.56,0,False,False
4024,1351,38,5,4992.27,30,False,False
4721,1602,63,3,20112.14,0,False,False
2851,969,91,4,25980.01,30,False,False
5587,1885,31,5,30214.36,10,False,False
3101,1045,68,5,25875.51,0,False,False
2203,742,103,4,6341.7,30,False,False
2195,740,128,2,16846.67,40,False,False
3574,1198,30,6,19766.98,0,False,False
3786,1271,100,1,8459.5,30,False,False
4555,1546,129,3,32743.75,5,False,False
6,2,121,5,23811.42,0,False,False
4359,1469,75,1,6834.4,30,False,False
847,280,51,2,357.93,25,False,False
2835,963,18,1,29868.46,20,False,False
1832,618,38,1,4721.77,15,False,False
4620,1565,145,1,13634.53,0,False,False
3616,1211,70,5,21124.79,20,False,False
1095,362,41,6,14737.68,15,False,False
2070,698,146,6,11994.02,5,False,False
3187,1074,30,5,19746.68,15,False,False
1145,380,82,6,9953.4,0,False,False
1934,651,43,2,13671.72,25,False,False
3043,1026,147,2,8203.67,0,False,False
5747,1936,110,4,585.31,40,False,False
4223,1418,88,4,34009.39,10,False,False
5124,1739,45,2,31983.68,0,False,False
6022,2030,54,4,20017.76,40,False,False
167,58,92,2,25756.9,25,False,False
977,323,82,2,9214.31,25,False,False
298,100,63,5,23204.2,0,False,False
1978,665,100,5,7301.4,0,False,False
1294,436,29,3,19126.3,10,False,False
5510,1861,139,2,2716.95,40,False,False
6534,2197,34,5,10089.0,30,False,False
1456,494,77,4,16042.98,10,False,False
2250,758,81,6,7094.74,0,False,False
1214,406,2,1,25887.93,0,False,False
1958,659,25,1,30483.63,25,False,False
3928,1320,2,1,25412.99,40,False,False
1973,663,39,4,30062.49,15,False,False
5322,1804,41,4,16280.0,10,False,False
2981,1008,32,6,27479.97,5,False,False
2776,939,123,5,17778.37,15,False,False
1980,665,130,3,5958.25,20,False,False
1000,328,119,1,4322.1,30,False,False
1914,644,27,3,11907.97,20,False,False
2904,984,105,1,12975.64,40,False,False
3136,1057,107,3,4118.08,10,False,False
2659,899,140,3,15018.36,0,False,False
4159,1399,9,6,30920.9,15,False,False
5876,1980,51,5,321.19,20,False,False
2812,954,105,6,13221.55,10,False,False
11,4,135,4,9339.28,0,False,False
15,5,81,5,7298.29,0,False,False
103,36,100,1,9329.51,0,False,False
4342,1464,5,1,7548.84,0,False,False
5606,1891,92,3,22990.12,0,False,False
6319,2128,17,3,23649.65,0,False,False
4848,1643,70,1,17903.52,25,False,False
2779,941,73,1,27287.89,25,False,False
2041,688,54,2,21364.52,0,False,False
3056,1030,31,3,34325.41,15,False,False
2346,794,41,1,15789.48,40,False,False
5894,1986,67,6,19980.69,10,False,False
893,294,91,2,20274.43,30,False,False
5001,1700,74,2,9466.82,10,False,False
5458,1846,15,6,33794.78,0,False,False
6420,2164,62,4,28515.06,30,False,False
5493,1856,120,-1,24927.75,0,True,False
1382,466,16,4,2953.12,0,False,False
3637,1220,101,1,5700.55,40,False,False
6339,2135,138,6,20973.54,0,False,False
2553,863,63,5,22696.57,15,False,False
3408,1142,102,4,1270.3,10,False,False
132,47,68,1,28575.79,0,False,False
3638,1220,25,1,30681.62,25,False,False
1453,492,93,1,25203.57,20,False,False
2899,982,22,2,4825.21,5,False,False
5785,1951,123,6,15274.24,25,False,False
5225,1771,75,5,6244.84,5,False,False
1017,336,29,5,24425.66,40,False,False
5665,1910,14,5,970.07,15,False,False
4530,1535,129,4,28415.29,20,False,False
4624,1567,80,1,21053.21,40,False,False
279,95,105,3,11379.38,0,False,False
6363,2142,145,2,12186.31,0,False,False
3892,1308,49,6,7189.44,0,False,False
709,236,65,4,19881.05,10,False,False
3044,1026,107,5,5338.55,15,False,False
3493,1171,81,6,5670.91,10,False,False
3625,1214,54,4,17299.58,20,False,False
6440,2169,88,5,31641.2,0,False,False
1871,631,121,3,20369.12,0,False,False
2998,1014,144,4,35299.23,0,False,False
4286,1444,71,6,23080.7,20,False,False
6153,2074,22,5,3766.34,15,False,False
304,102,65,3,16893.39,0,False,False
5139,1743,20,3,25663.72,0,False,False
3040,1025,126,5,20571.03,0,False,False
2377,805,81,1,6889.5,0,False,False
40,13,85,1,19315.34,10,False,False
5784,1950,56,1,10706.93,10,False,False
4891,1658,76,5,23541.95,25,False,False
4887,1655,37,6,19357.39,30,False,False
5696,1920,85,5,17520.29,0,False,False
4678,1585,147,2,8762.94,40,False,False
6340,2135,94,2,1767.83,25,False,False
874,288,71,3,26141.2,5,False,False
3947,1326,27,5,9160.4,0,False,False
2768,935,37,3,15783.92,40,False,False
5499,1857,144,5,28866.8,0,False,False
4859,1646,5,5,9264.24,0,False,False
48,16,107,3,5341.83,0,False,False
4467,1511,135,-1,11875.8,15,True,False
2645,894,20,2,22881.6,5,False,False
120,42,72,1,27110.93,15,False,False
929,305,3,4,905.5,20,False,False
2232,753,66,3,11843.46,5,False,False
3680,1234,23,4,17701.44,25,False,False
5704,1923,21,4,27298.81,20,False,False
3822,1285,40,1,13238.98,25,False,False
6437,2168,100,1,7593.9,0,False,False
1409,476,112,2,30355.46,0,False,False
949,314,60,1,1479.38,5,False,False
724,240,3,3,868.29,0,False,False
1757,595,69,5,9512.91,30,False,False
936,308,49,6,8036.77,0,False,False
2697,911,49,3,7481.79,40,False,False
82,30,117,6,12014.53,0,False,False
404,135,43,5,11638.56,40,False,False
3549,1189,12,4,20113.39,5,False,False
4228,1420,64,6,21476.89,10,False,False
5440,1839,114,4,3187.39,0,False,False
4930,1672,47,4,10462.92,0,False,False
6545,2200,20,1,23461.64,5,False,False
5644,1904,45,2,28121.48,30,False,False
4105,1381,101,2,6570.63,40,False,False
2412,817,10,5,27963.2,30,False,False
2230,752,71,6,28553.2,15,False,False
6140,2070,10,3,23467.62,10,False,False
823,271,98,-2,6089.62,15,True,False
199,69,35,3,22272.98,0,False,False
431,145,146,6,13229.76,15,False,False
3623,1213,22,5,4122.79,40,False,False
5861,1975,125,4,30423.46,25,False,False
2003,675,31,3,36985.83,15,False,False
1621,550,64,1,21828.5,0,False,False
1690,573,49,2,8147.15,0,False,False
4309,1450,140,-2,14122.1,10,True,False
5541,1871,78,1,16843.88,20,False,False
1818,614,71,1,26039.14,0,False,False
6212,2095,91,4,22069.03,15,False,False
2690,909,44,3,29894.42,0,False,False
6015,2028,61,3,27808.42,0,False,False
3938,1324,32,1,23276.3,15,False,False
3588,1203,119,2,3542.98,40,False,False
1001,329,25,2,33985.39,0,False,False
1948,655,73,4,24050.71,5,False,False
924,304,64,4,20319.6,25,False,False
1564,532,57,1,3607.03,25,False,False
5902,1989,10,1,27208.14,15,False,False
3069,1035,64,5,21942.85,25,False,False
6122,2062,115,4,35260.12,40,False,False
4067,1368,122,2,7072.85,25,False,False
2132,716,49,3,7302.61,0,False,False
1323,444,143,5,30870.25,0,False,False
951,314,35,1,24881.99,20,False,False
3291,1105,123,1,18010.9,0,False,False
4538,1539,109,1,16808.93,15,False,False
4269,1438,114,5,3556.27,15,False,False
5598,1888,88,3,27937.23,0,False,False
659,218,24,5,10295.51,40,False,False
3295,1107,119,1,4486.37,0,False,False
3354,1124,3,6,832.05,25,False,False
6244,2106,53,6,12174.83,0,False,False
596,196,80,4,19661.05,0,False,False
1373,463,122,6,6603.91,15,False,False
4769,1615,116,1,8423.7,15,False,False
161,55,17,5,27077.49,30,False,False
3070,1036,33,2,1003.06,25,False,False
5870,1978,59,6,7944.72,25,False,False
4034,1356,104,5,336.82,30,False,False
6023,2030,6,1,20890.85,15,False,False
6470,2179,22,2,4627.25,15,False,False
6471,2179,100,6,7089.75,20,False,False
1505,512,116,2,8353.59,0,False,False
6475,2181,47,1,11610.8,20,False,False
3226,1087,103,6,6509.7,30,False,False
5381,1824,67,3,24949.13,25,False,False
3244,1093,121,6,23197.66,0,False,False
2970,1005,50,6,10113.89,30,False,False
192,68,114,3,3204.95,30,False,False
4490,1518,134,3,2382.57,5,False,False
3896,1309,44,3,29559.98,0,False,False
1678,569,97,6,34727.28,5,False,False
2641,891,29,5,20841.8,25,False,False
183,65,116,2,6899.18,5,False,False
1995,674,92,5,28009.33,5,False,False
6316,2128,8,4,28868.4,0,False,False
297,100,93,6,23548.11,20,False,False
352,120,61,5,30980.55,0,False,False
4973,1687,141,3,32758.79,0,False,False
6449,2173,9,1,30060.99,20,False,False
251,86,130,2,5755.81,0,False,False
3528,1180,141,3,36669.28,30,False,False
5189,1759,60,6,1595.79,40,False,False
1403,475,33,2,1126.94,10,False,False
6094,2055,89,4,15827.87,20,False,False
5250,1777,143,3,31004.02,40,False,False
5654,1908,69,6,10177.58,0,False,False
3954,1328,77,6,16851.17,40,False,False
2767,935,127,6,15274.41,0,False,False
503,168,110,5,462.6,5,False,False
1466,498,138,5,16939.86,0,False,False
21,7,34,3,9936.63,30,False,False
4421,1492,43,5,11555.16,15,False,False
3999,1342,140,1,13824.88,30,False,False
1847,624,7,1,5207.41,20,False,False
2168,732,104,6,387.36,20,False,False
806,266,127,6,15715.91,40,False,False
3467,1164,147,6,8817.03,0,False,False
3672,1232,12,5,17131.63,5,False,False
4840,1639,81,5,6120.34,15,False,False
4568,1549,63,5,19960.28,0,False,False
5768,1941,95,2,16859.97,5,False,False
4659,1579,29,3,18499.87,25,False,False
793,262,39,2,33850.24,20,False,False
3401,1140,12,5,18276.43,20,False,False
4395,1482,40,3,13633.75,15,False,False
4455,1506,83,4,24844.78,40,False,False
2563,865,137,5,1630.03,20,False,False
3730,1252,78,1,17424.83,15,False,False
3997,1341,108,4,31169.61,0,False,False
4444,1501,143,5,35889.65,0,False,False
5114,1736,101,3,5087.31,0,False,False
782,258,54,2,17004.07,25,False,False
4960,1682,10,4,22155.27,0,False,False
6157,2076,90,6,8078.7,20,False,False
1911,643,24,6,11177.76,40,False,False
1569,533,91,2,23386.5,20,False,False
204,71,140,6,14976.0,0,False,False
4004,1344,23,2,16316.48,0,False,False
485,162,16,-2,3430.58,20,True,False
1172,391,117,1,10684.5,40,False,False
1683,571,135,6,11014.47,10,False,False
2951,999,40,5,14130.3,30,False,False
861,285,67,3,20384.86,5,False,False
4282,1442,12,6,17080.67,0,False,False
4915,1667,75,1,7109.32,40,False,False
5817,1959,77,4,16865.79,20,False,False
1844,623,71,3,27386.16,5,False,False
4737,1607,74,6,9929.33,0,False,False
2124,713,68,5,28710.3,5,False,False
3434,1150,123,5,16491.75,30,False,False
811,267,9,6,30925.48,30,False,False
1964,660,143,5,30762.04,10,False,False
5843,1969,63,3,18341.95,5,False,False
643,212,4,2,15043.6,0,False,False
2033,685,73,3,25486.51,10,False,False
3591,1204,43,1,14315.39,10,False,False
5986,2018,75,4,5994.43,0,False,False
4380,1475,61,5,23483.09,0,False,False
1401,474,100,6,6846.07,40,False,False
6298,2123,55,3,2717.51,0,False,False
1215,406,117,3,9721.44,0,False,False
1262,425,39,3,34133.67,0,False,False
770,254,129,6,26475.1,15,False,False
2778,940,20,2,25714.14,25,False,False
3811,1280,126,2,23776.21,0,False,False
74,25,43,4,11483.86,15,False,False
725,240,41,3,18525.97,40,False,False
1534,520,78,1,15767.21,40,False,False
1764,596,70,4,21742.53,25,False,False
2714,918,42,5,5528.98,15,False,False
4172,1402,36,3,22834.86,25,False,False
5676,1913,19,6,9917.35,10,False,False
97,33,53,5,13414.03,0,False,False
4349,1465,131,2,15140.09,30,False,False
4596,1559,114,5,3556.43,15,False,False
5387,1826,147,3,8569.92,0,False,False
5012,1703,77,1,20311.25,5,False,False
814,268,100,6,9073.88,10,False,False
5799,1954,88,5,33017.15,20,False,False
5010,1703,90,2,6471.91,40,False,False
6454,2175,69,1,10661.77,40,False,False
4908,1664,111,5,21934.53,0,False,False
6215,2096,107,4,4727.36,5,False,False
967,320,130,5,5690.33,15,False,False
5795,1953,66,5,8851.97,0,False,False
1366,460,107,6,4223.86,15,False,False
4545,1541,67,4,19901.92,0,False,False
5366,1819,115,6,36915.85,0,False,False
4849,1644,143,1,33976.23,30,False,False
2869,974,9,1,29489.16,0,False,False
4500,1524,117,1,9431.0,30,False,False
1480,504,134,2,2132.43,0,False,False
1355,457,109,3,13559.51,0,False,False
1093,360,43,6,11881.08,0,False,False
1354,456,40,3,12509.27,15,False,False
862,285,104,2,447.69,0,False,False
1126,373,75,3,7339.19,40,False,False
290,98,48,2,12647.18,0,False,False
4031,1355,117,2,9678.48,30,False,False
3564,1195,124,2,16414.7,0,False,False
6272,2114,115,4,32175.7,30,False,False
3746,1257,73,4,25355.06,25,False,False
2855,970,142,6,27569.42,5,False,False
5503,1858,112,3,26968.29,20,False,False
169,58,98,2,6303.58,0,False,False
2342,793,21,5,25926.38,0,False,False
5810,1957,24,5,11685.37,30,False,False
1753,593,52,5,35288.88,0,False,False
3123,1051,45,2,32984.98,5,False,False
4068,1369,51,6,345.75,0,False,False
4462,1509,88,1,36653.27,20,False,False
6189,2088,75,1,6911.89,30,False,False
6532,2197,41,6,18262.66,10,False,False
870,288,15,2,28332.39,15,False,False
5020,1706,33,6,967.55,5,False,False
4250,1430,136,6,28999.41,5,False,False
992,327,40,1,11282.17,40,False,False
5441,1839,58,2,9812.79,0,False,False
3450,1158,77,1,16290.9,15,False,False
2396,813,148,6,28847.88,5,False,False
888,292,126,2,20588.33,20,False,False
678,225,37,5,14358.32,0,False,False
357,121,75,4,7354.94,30,False,False
6012,2028,6,5,18698.66,10,False,False
5930,1997,106,5,18593.94,5,False,False
6139,2070,54,4,17065.54,0,False,False
5127,1740,115,4,36196.6,15,False,False
2770,936,35,6,20480.78,25,False,False
5700,1920,83,6,23245.55,20,False,False
5168,1752,45,5,31613.87,0,False,False
717,238,27,4,9070.58,0,False,False
2800,949,120,2,22801.94,0,False,False
4821,1634,61,6,23626.82,20,False,False
5208,1765,142,3,34527.01,20,False,False
2420,818,64,1,23038.12,40,False,False
2607,881,147,1,7661.51,15,False,False
5946,2004,134,1,2150.05,0,False,False
5303,1797,57,1,3254.03,20,False,False
3232,1088,45,4,27807.02,0,False,False
5767,1941,26,2,8582.56,0,False,False
3953,1328,94,5,1639.85,20,False,False
3915,1316,69,5,8255.8,10,False,False
3135,1056,43,5,13479.04,10,False,False
1247,416,127,6,20162.67,30,False,False
1811,613,58,-2,11480.37,0,True,False
1402,475,16,6,2859.22,0,False,False
663,219,95,4,17792.72,30,False,False
3345,1122,138,3,17656.99,10,False,False
6477,2181,101,3,5168.11,20,False,False
3524,1179,84,1,13396.95,40,False,False
5316,1802,93,2,23618.0,40,False,False
5798,1954,68,2,28445.88,0,False,False
975,322,61,2,28539.0,15,False,False
1122,371,29,5,21872.85,25,False,False
3544,1187,76,4,21873.02,20,False,False
1015,335,46,1,5183.1,0,False,False
6311,2126,65,6,18829.85,30,False,False
6149,2073,101,1,6842.75,5,False,False
5658,1908,54,4,22347.43,30,False,False
4918,1667,116,6,7590.11,15,False,False
6054,2038,49,4,7916.7,10,False,False
879,289,81,3,5610.92,0,False,False
4626,1568,57,2,3864.75,30,False,False
3515,1177,93,6,21008.24,0,False,False
690,229,124,3,21652.49,0,False,False
2149,723,13,6,30429.26,0,False,False
2024,683,92,3,25150.91,25,False,False
5138,1743,49,5,6770.82,5,False,False
2398,814,84,2,11584.07,0,False,False
2474,836,16,5,3259.84,15,False,False
5765,1941,104,1,350.07,30,False,False
6091,2054,86,5,11770.34,15,False,False
4654,1578,59,3,6769.91,10,False,False
5153,1747,63,1,19879.05,25,False,False
5826,1962,63,1,21329.14,40,False,False
2740,926,137,6,1757.05,30,False,False
4216,1416,107,2,4156.12,0,False,False
3343,1122,19,4,9426.5,30,False,False
6156,2075,119,1,3481.33,20,False,False
4389,1480,31,4,35765.93,20,False,False
3225,1087,132,2,15949.1,0,False,False
3943,1326,46,2,5662.77,40,False,False
3850,1295,58,5,11219.4,30,False,False
2564,866,77,5,20488.22,10,False,False
4761,1613,26,5,7872.55,5,False,False
240,83,16,1,3514.92,10,False,False
2271,765,66,1,10704.16,20,False,False
6513,2192,111,3,21795.35,20,False,False
5306,1798,111,1,22676.79,40,False,False
3465,1163,25,2,37388.54,0,False,False
2976,1006,144,6,37364.23,25,False,False
66,22,21,6,24530.39,15,False,False
4546,1542,38,4,5657.49,25,False,False
3398,1138,105,4,10834.1,30,False,False
1721,585,20,5,25239.47,15,False,False
1474,501,53,2,13806.24,0,False,False
4169,1401,38,5,5550.3,15,False,False
2532,855,89,6,16048.32,10,False,False
3948,1327,83,6,20525.17,25,False,False
6076,2048,66,4,8943.77,0,False,False
2339,792,145,-2,12161.56,25,True,False
3240,1091,21,6,27082.49,15,False,False
4427,1495,127,3,17406.13,0,False,False
217,76,32,1,25225.17,0,False,False
447,150,126,4,22254.31,5,False,False
5519,1864,68,6,30048.66,0,False,False
1369,462,14,5,1127.25,40,False,False
5360,1816,148,6,31316.46,30,False,False
4894,1660,32,6,28524.94,25,False,False
4240,1426,32,5,22421.47,10,False,False
2338,792,138,5,18992.22,5,False,False
423,142,90,3,7370.63,20,False,False
4017,1349,34,3,11605.12,0,False,False
4504,1526,138,2,16756.59,5,False,False
757,250,73,6,24839.25,20,False,False
4829,1637,48,3,12814.99,15,False,False
6540,2199,85,1,20504.81,10,False,False
6117,2061,144,3,35085.69,20,False,False
4178,1404,60,6,1679.11,5,False,False
1763,596,35,-2,26764.37,25,True,False
2260,762,112,3,33819.57,10,False,False
3034,1024,99,1,20439.34,10,False,False
4407,1486,35,5,25365.73,20,False,False
4099,1379,75,3,7597.84,40,False,False
5559,1877,136,5,32453.21,0,False,False
2157,727,98,4,7192.14,0,False,False
4184,1406,70,2,22531.99,0,False,False
1341,452,17,1,27199.0,15,False,False
5408,1831,11,1,27006.66,15,False,False
4584,1555,129,1,29296.06,10,False,False
1288,435,76,6,22891.07,0,False,False
5117,1737,84,4,12900.89,0,False,False
3010,1018,19,4,12584.74,25,False,False
3527,1180,104,4,324.15,0,False,False
