order_id,customer_id,order_date,status,region_code,customer_id_missing
425,261.0,2025-04-12 03:20:19,PLACED,EAST,False
426,369.0,2025-04-19 05:40:54,CANCELLED,EAST,False
427,,2023-09-03 04:01:50,DELIVERED,CENTRAL,True
428,590.0,2025-02-23 18:22:14,SHIPPED,EAST,False
429,523.0,2025-04-23 15:53:07,DELIVERED,NORTH,False
430,294.0,2025-02-20 04:57:55,SHIPPED,SOUTH,False
431,346.0,2024-09-09 15:13:45,DELIVERED,NORTH,False
432,352.0,2025-06-15 01:53:35,DELIVERED,EAST,False
433,405.0,2025-04-14 16:06:27,DELIVERED,EAST,False
434,534.0,2025-02-07 20:59:40,SHIPPED,NORTH,False
435,241.0,2025-02-23 17:31:12,DELIVERED,NORTH,False
436,407.0,2024-03-22 00:13:58,RETURNED,WEST,False
437,27.0,2025-03-03 19:14:45,DELIVERED,NORTH,False
438,160.0,2024-12-08 17:50:16,CANCELLED,EAST,False
439,291.0,2024-12-27 02:33:16,SHIPPED,SOUTH,False
440,,2024-10-28 09:27:08,RETURNED,WEST,True
441,554.0,2024-12-29 19:05:11,SHIPPED,CENTRAL,False
442,468.0,2025-04-09 01:47:21,CANCELLED,WEST,False
443,547.0,2024-02-17 12:30:19,DELIVERED,SOUTH,False
444,453.0,2024-12-17 03:04:44,DELIVERED,EAST,False
445,,2024-07-11 11:19:18,CANCELLED,EAST,True
446,548.0,2024-12-10 05:31:15,DELIVERED,WEST,False
447,441.0,2025-02-13 18:14:11,DELIVERED,CENTRAL,False
448,422.0,2025-06-06 04:41:34,DELIVERED,SOUTH,False
449,400.0,2025-03-08 21:06:19,PLACED,SOUTH,False
450,279.0,2025-02-03 13:22:50,DELIVERED,EAST,False
451,71.0,2024-09-18 16:18:58,SHIPPED,WEST,False
452,279.0,2025-06-14 20:29:09,DELIVERED,SOUTH,False
453,,2024-07-20 12:34:39,RETURNED,EAST,True
454,449.0,2024-02-25 08:56:07,SHIPPED,WEST,False
455,431.0,2025-02-27 00:06:18,DELIVERED,EAST,False
456,33.0,2024-11-28 06:08:25,DELIVERED,SOUTH,False
457,402.0,2025-02-14 20:40:36,SHIPPED,EAST,False
458,13.0,2025-03-11 16:22:55,DELIVERED,WEST,False
459,454.0,2024-08-07 23:26:13,PLACED,WEST,False
460,97.0,2025-06-21 07:10:15,SHIPPED,WEST,False
461,320.0,2024-05-31 22:20:03,DELIVERED,CENTRAL,False
462,260.0,2025-05-16 17:20:46,SHIPPED,NORTH,False
463,224.0,2023-10-19 17:08:20,DELIVERED,NORTH,False
464,283.0,2025-01-01 11:12:54,SHIPPED,NORTH,False
465,487.0,2024-09-11 09:15:33,PLACED,SOUTH,False
466,347.0,2025-06-19 17:54:12,PLACED,SOUTH,False
467,110.0,2025-05-04 05:11:57,DELIVERED,CENTRAL,False
468,356.0,2025-02-26 18:18:46,PLACED,WEST,False
469,138.0,2024-02-03 17:18:59,DELIVERED,WEST,False
470,556.0,2025-05-27 09:43:33,DELIVERED,CENTRAL,False
471,480.0,2024-10-31 22:12:35,DELIVERED,CENTRAL,False
472,544.0,2025-05-03 01:14:07,CANCELLED,CENTRAL,False
473,1.0,2025-06-13 18:50:02,DELIVERED,NORTH,False
474,373.0,2025-06-14 14:12:23,PLACED,CENTRAL,False
475,195.0,2025-04-02 12:41:03,DELIVERED,SOUTH,False
476,331.0,2025-04-03 07:18:36,SHIPPED,CENTRAL,False
477,45.0,2025-06-29 01:38:01,SHIPPED,NORTH,False
478,498.0,2025-05-25 14:29:56,DELIVERED,WEST,False
479,539.0,2025-04-03 07:49:35,DELIVERED,EAST,False
480,73.0,2024-10-19 01:58:16,SHIPPED,WEST,False
481,82.0,2024-11-11 13:15:17,PLACED,CENTRAL,False
482,426.0,2025-05-27 11:41:05,DELIVERED,CENTRAL,False
483,42.0,2024-02-17 16:07:47,PLACED,SOUTH,False
484,100.0,2025-05-26 21:56:08,DELIVERED,SOUTH,False
485,255.0,2025-06-29 11:00:58,SHIPPED,CENTRAL,False
486,109.0,2025-06-26 23:44:43,DELIVERED,WEST,False
487,171.0,2025-06-06 21:08:19,DELIVERED,EAST,False
488,547.0,2024-09-29 23:14:23,DELIVERED,EAST,False
489,333.0,2025-06-26 12:16:16,DELIVERED,EAST,False
490,577.0,2025-02-01 21:36:18,DELIVERED,EAST,False
491,464.0,2025-06-25 17:22:30,PLACED,NORTH,False
492,17.0,2025-06-18 00:28:08,CANCELLED,NORTH,False
493,228.0,2024-03-29 20:35:14,PLACED,EAST,False
494,524.0,2025-02-14 01:18:25,DELIVERED,NORTH,False
495,,2024-03-03 05:54:13,DELIVERED,CENTRAL,True
496,263.0,2025-06-21 23:45:35,DELIVERED,CENTRAL,False
497,80.0,2025-06-25 22:34:24,SHIPPED,CENTRAL,False
498,98.0,2025-05-07 07:54:49,PLACED,CENTRAL,False
499,58.0,2025-06-28 08:32:28,CANCELLED,WEST,False
500,124.0,2024-08-27 02:19:25,CANCELLED,NORTH,False
501,392.0,2023-11-10 01:01:05,PLACED,CENTRAL,False
502,335.0,2025-06-29 13:21:40,SHIPPED,WEST,False
503,590.0,2024-11-03 00:50:13,DELIVERED,WEST,False
504,345.0,2024-08-18 01:22:34,DELIVERED,CENTRAL,False
505,88.0,2024-05-20 13:04:56,DELIVERED,SOUTH,False
506,493.0,2024-10-17 21:00:38,DELIVERED,SOUTH,False
507,537.0,2025-03-31 19:35:19,DELIVERED,WEST,False
508,590.0,2023-12-16 14:09:55,DELIVERED,EAST,False
509,329.0,2025-01-12 19:12:17,PLACED,EAST,False
510,359.0,2025-05-31 19:53:56,CANCELLED,CENTRAL,False
511,46.0,2025-05-31 16:04:12,DELIVERED,NORTH,False
512,56.0,2025-01-27 09:22:27,RETURNED,EAST,False
513,,2024-11-20 21:16:49,DELIVERED,WEST,True
514,,2023-11-10 08:13:12,SHIPPED,CENTRAL,True
515,265.0,2025-04-14 03:11:14,DELIVERED,SOUTH,False
516,19.0,2024-09-15 12:27:25,DELIVERED,NORTH,False
517,62.0,2024-07-17 14:23:46,DELIVERED,EAST,False
518,9.0,2025-02-27 22:22:05,DELIVERED,EAST,False
519,20.0,2024-12-31 04:30:45,DELIVERED,SOUTH,False
520,521.0,2025-05-27 05:33:29,DELIVERED,CENTRAL,False
521,191.0,2025-04-15 07:24:46,DELIVERED,NORTH,False
522,,2025-05-17 08:21:39,DELIVERED,WEST,True
523,19.0,2024-08-23 08:26:45,DELIVERED,EAST,False
524,514.0,2025-03-19 03:22:18,DELIVERED,WEST,False
525,31.0,2025-06-10 21:06:08,SHIPPED,EAST,False
526,141.0,2023-11-05 04:37:03,DELIVERED,CENTRAL,False
527,233.0,2025-05-25 12:27:25,SHIPPED,EAST,False
528,338.0,2025-03-15 10:33:36,SHIPPED,SOUTH,False
529,208.0,2024-03-08 06:33:01,DELIVERED,CENTRAL,False
530,441.0,2024-12-18 08:55:06,DELIVERED,SOUTH,False
531,571.0,2025-06-04 11:46:50,SHIPPED,EAST,False
532,150.0,2025-06-24 15:33:16,DELIVERED,WEST,False
533,311.0,2025-06-15 12:08:15,CANCELLED,EAST,False
534,193.0,2025-04-13 17:35:27,PLACED,CENTRAL,False
535,581.0,2024-12-23 15:15:19,SHIPPED,NORTH,False
536,489.0,2025-04-15 00:26:40,DELIVERED,EAST,False
537,397.0,2025-03-28 17:12:35,SHIPPED,SOUTH,False
538,,2025-01-14 20:02:13,RETURNED,WEST,True
539,208.0,2024-04-28 21:18:50,RETURNED,WEST,False
540,502.0,2025-01-20 06:41:24,DELIVERED,SOUTH,False
541,43.0,2025-04-30 04:38:08,DELIVERED,EAST,False
542,586.0,2025-06-15 10:44:07,CANCELLED,NORTH,False
543,463.0,2025-03-04 10:37:14,PLACED,SOUTH,False
544,406.0,2025-04-16 00:33:49,DELIVERED,NORTH,False
545,451.0,2024-07-24 04:00:04,DELIVERED,EAST,False
546,433.0,2025-05-04 04:05:43,PLACED,CENTRAL,False
547,475.0,2025-06-24 06:53:45,PLACED,CENTRAL,False
548,600.0,2025-06-09 04:53:00,DELIVERED,WEST,False
549,,2024-05-18 09:13:18,DELIVERED,SOUTH,True
550,93.0,2025-02-11 02:56:09,DELIVERED,SOUTH,False
551,127.0,2023-12-08 19:55:40,DELIVERED,EAST,False
552,394.0,2025-06-26 15:26:04,DELIVERED,SOUTH,False
553,390.0,2024-11-19 01:14:03,RETURNED,CENTRAL,False
554,154.0,2024-10-05 23:06:21,SHIPPED,NORTH,False
555,317.0,2025-01-30 14:51:23,SHIPPED,SOUTH,False
556,4.0,2025-04-30 18:40:58,PLACED,WEST,False
557,557.0,2024-05-25 11:11:52,DELIVERED,SOUTH,False
558,488.0,2025-04-06 05:08:57,PLACED,CENTRAL,False
559,,2025-04-16 04:48:03,DELIVERED,CENTRAL,True
560,213.0,2024-12-13 23:57:22,PLACED,EAST,False
561,,2025-03-25 04:31:53,DELIVERED,CENTRAL,True
562,90.0,2024-07-13 02:00:39,RETURNED,SOUTH,False
563,587.0,2025-06-17 03:56:08,DELIVERED,CENTRAL,False
564,37.0,2023-12-14 07:59:59,DELIVERED,WEST,False
565,438.0,2025-06-25 13:31:29,DELIVERED,NORTH,False
566,282.0,2025-05-31 23:33:20,DELIVERED,SOUTH,False
567,112.0,2025-05-10 19:03:15,DELIVERED,NORTH,False
568,295.0,2024-07-17 16:51:22,DELIVERED,CENTRAL,False
569,363.0,2024-02-26 18:01:41,DELIVERED,WEST,False
570,185.0,2025-05-22 08:08:48,DELIVERED,SOUTH,False
571,,2023-06-19 15:08:46,DELIVERED,SOUTH,True
572,425.0,2025-02-20 19:08:35,DELIVERED,SOUTH,False
573,,2023-11-04 06:24:00,DELIVERED,NORTH,True
574,519.0,2025-05-09 04:37:25,PLACED,EAST,False
575,583.0,2024-04-18 14:47:14,SHIPPED,EAST,False
576,491.0,2025-01-24 13:19:46,DELIVERED,WEST,False
577,472.0,2025-05-06 12:54:00,DELIVERED,WEST,False
578,58.0,2025-06-29 03:14:31,DELIVERED,EAST,False
579,20.0,2024-10-26 18:17:37,DELIVERED,EAST,False
580,153.0,2024-11-16 20:09:13,DELIVERED,WEST,False
581,170.0,2024-12-09 11:52:09,SHIPPED,NORTH,False
582,316.0,2024-09-01 06:41:37,DELIVERED,NORTH,False
583,244.0,2025-03-21 07:24:35,RETURNED,SOUTH,False
584,180.0,2023-12-28 04:08:33,PLACED,SOUTH,False
585,455.0,2025-02-26 12:12:44,DELIVERED,CENTRAL,False
586,349.0,2025-06-03 12:34:12,DELIVERED,EAST,False
587,101.0,2025-06-25 21:40:13,SHIPPED,NORTH,False
588,535.0,2024-04-03 23:20:21,RETURNED,CENTRAL,False
589,342.0,2024-10-04 15:11:51,SHIPPED,EAST,False
590,,2025-01-10 03:20:58,CANCELLED,EAST,True
591,294.0,2024-09-27 21:07:16,DELIVERED,NORTH,False
592,162.0,2025-02-07 06:28:50,RETURNED,CENTRAL,False
593,212.0,2024-10-22 09:28:05,DELIVERED,SOUTH,False
594,291.0,2025-02-15 22:50:27,PLACED,CENTRAL,False
595,554.0,2025-03-06 07:05:44,PLACED,NORTH,False
596,56.0,2024-11-27 10:41:33,SHIPPED,CENTRAL,False
597,457.0,2025-03-23 02:39:31,CANCELLED,CENTRAL,False
598,477.0,2025-02-16 12:10:47,CANCELLED,WEST,False
599,318.0,2025-05-28 08:54:18,RETURNED,SOUTH,False
600,265.0,2025-02-01 03:35:36,DELIVERED,EAST,False
601,333.0,2025-06-27 12:01:41,PLACED,NORTH,False
602,473.0,2025-04-03 22:13:33,DELIVERED,CENTRAL,False
603,521.0,2024-02-10 22:47:43,DELIVERED,NORTH,False
604,73.0,2025-02-08 07:56:42,DELIVERED,WEST,False
605,250.0,2024-12-25 14:30:36,DELIVERED,NORTH,False
606,442.0,2025-01-30 03:34:52,DELIVERED,SOUTH,False
607,80.0,2025-06-28 23:14:40,SHIPPED,CENTRAL,False
608,569.0,2025-02-07 23:06:00,SHIPPED,WEST,False
609,112.0,2025-05-30 05:48:09,DELIVERED,WEST,False
610,63.0,2024-10-04 03:49:43,SHIPPED,CENTRAL,False
611,1.0,2024-12-04 23:34:45,DELIVERED,EAST,False
612,592.0,2025-03-12 15:49:52,DELIVERED,EAST,False
613,312.0,2024-12-01 15:53:57,RETURNED,NORTH,False
614,523.0,2025-04-07 11:41:47,CANCELLED,NORTH,False
615,563.0,2023-09-02 06:21:53,DELIVERED,EAST,False
616,289.0,2025-01-21 01:19:53,DELIVERED,WEST,False
617,392.0,2024-08-09 08:59:50,DELIVERED,SOUTH,False
618,193.0,2025-06-06 16:20:34,DELIVERED,WEST,False
619,129.0,2025-04-28 00:53:20,DELIVERED,SOUTH,False
620,499.0,2025-01-09 05:19:57,SHIPPED,SOUTH,False
621,426.0,2025-06-26 02:24:34,DELIVERED,CENTRAL,False
622,185.0,2025-01-21 22:31:29,DELIVERED,WEST,False
623,232.0,2024-04-30 07:23:45,PLACED,WEST,False
624,243.0,2025-05-26 03:03:55,DELIVERED,CENTRAL,False
625,35.0,2023-10-15 09:51:19,DELIVERED,NORTH,False
626,82.0,2024-03-03 08:42:09,DELIVERED,EAST,False
627,81.0,2025-01-10 12:04:39,PLACED,WEST,False
628,80.0,2025-06-29 16:34:29,DELIVERED,CENTRAL,False
629,352.0,2025-06-29 23:21:32,DELIVERED,CENTRAL,False
630,588.0,2025-03-10 23:17:40,DELIVERED,EAST,False
631,37.0,2025-03-25 20:41:33,DELIVERED,CENTRAL,False
632,485.0,2025-01-07 01:19:51,PLACED,EAST,False
633,28.0,2024-09-10 18:37:52,SHIPPED,NORTH,False
634,285.0,2024-02-13 18:34:14,DELIVERED,EAST,False
635,,2023-08-26 15:25:53,RETURNED,SOUTH,True
636,379.0,2024-08-16 05:40:52,DELIVERED,WEST,False
637,541.0,2025-06-29 09:16:42,RETURNED,SOUTH,False
638,158.0,2024-11-30 05:08:45,DELIVERED,WEST,False
639,451.0,2025-04-04 21:36:14,SHIPPED,EAST,False
640,271.0,2024-12-09 01:08:45,DELIVERED,WEST,False
641,546.0,2024-09-23 11:45:45,DELIVERED,WEST,False
642,544.0,2025-05-30 05:00:15,RETURNED,WEST,False
643,324.0,2025-06-27 09:04:10,RETURNED,NORTH,False
644,363.0,2024-10-18 09:04:19,DELIVERED,EAST,False
645,274.0,2025-03-10 04:15:39,DELIVERED,WEST,False
646,248.0,2025-02-25 16:50:20,DELIVERED,SOUTH,False
647,11.0,2024-02-23 14:00:25,PLACED,NORTH,False
648,457.0,2025-03-21 12:22:13,DELIVERED,SOUTH,False
649,,2024-09-24 02:24:04,RETURNED,SOUTH,True
650,125.0,2025-02-18 23:28:35,PLACED,CENTRAL,False
651,580.0,2025-03-22 20:44:03,CANCELLED,SOUTH,False
652,479.0,2025-03-05 00:11:57,DELIVERED,EAST,False
653,332.0,2025-06-26 02:57:16,PLACED,NORTH,False
654,341.0,2024-10-28 07:47:13,CANCELLED,SOUTH,False
655,504.0,2024-09-27 22:22:18,SHIPPED,WEST,False
656,554.0,2025-03-01 11:34:28,DELIVERED,WEST,False
657,106.0,2024-02-17 01:51:15,DELIVERED,EAST,False
658,20.0,2025-06-08 13:49:34,DELIVERED,NORTH,False
659,273.0,2024-09-09 18:10:05,RETURNED,CENTRAL,False
660,,2024-12-01 14:43:31,DELIVERED,WEST,True
661,72.0,2025-05-23 10:35:28,DELIVERED,WEST,False
662,549.0,2024-06-19 18:43:21,DELIVERED,NORTH,False
663,93.0,2025-03-27 21:21:31,RETURNED,NORTH,False
664,297.0,2024-09-11 18:26:24,PLACED,WEST,False
665,307.0,2025-06-25 03:02:47,SHIPPED,EAST,False
666,449.0,2024-07-15 03:52:27,SHIPPED,CENTRAL,False
667,399.0,2025-06-22 18:20:52,DELIVERED,WEST,False
668,461.0,2024-11-14 09:01:46,PLACED,NORTH,False
669,217.0,2025-06-19 20:38:46,DELIVERED,CENTRAL,False
670,594.0,2025-01-06 11:35:01,PLACED,SOUTH,False
671,20.0,2025-05-19 00:10:14,DELIVERED,SOUTH,False
672,134.0,2024-06-11 03:47:12,PLACED,EAST,False
673,100.0,2025-06-13 03:29:36,CANCELLED,NORTH,False
674,109.0,2025-06-04 13:01:44,DELIVERED,SOUTH,False
675,208.0,2024-10-18 01:09:27,CANCELLED,WEST,False
676,590.0,2024-12-05 00:01:48,CANCELLED,SOUTH,False
677,178.0,2025-04-29 03:33:38,DELIVERED,WEST,False
678,379.0,2025-06-05 20:16:04,SHIPPED,CENTRAL,False
679,,2023-08-17 15:32:08,DELIVERED,WEST,True
680,17.0,2025-06-06 02:51:57,PLACED,NORTH,False
681,291.0,2024-12-16 15:28:20,DELIVERED,WEST,False
682,212.0,2023-12-17 03:21:03,DELIVERED,WEST,False
683,179.0,2025-03-14 07:19:39,DELIVERED,CENTRAL,False
684,309.0,2025-05-21 13:06:54,DELIVERED,SOUTH,False
685,543.0,2025-06-09 15:28:47,CANCELLED,CENTRAL,False
686,476.0,2025-04-11 08:00:57,SHIPPED,NORTH,False
687,153.0,2025-04-16 11:41:46,SHIPPED,NORTH,False
688,373.0,2025-06-16 20:07:27,DELIVERED,CENTRAL,False
689,465.0,2024-01-18 15:29:47,PLACED,CENTRAL,False
690,30.0,2025-02-10 18:11:59,PLACED,SOUTH,False
691,594.0,2025-02-11 14:16:55,DELIVERED,EAST,False
692,113.0,2024-09-01 07:32:43,SHIPPED,WEST,False
693,385.0,2024-12-30 16:43:33,DELIVERED,NORTH,False
694,149.0,2025-01-24 22:48:19,DELIVERED,WEST,False
695,469.0,2025-02-04 02:26:24,DELIVERED,EAST,False
696,131.0,2025-02-19 05:34:17,PLACED,SOUTH,False
697,477.0,2025-01-05 02:15:55,DELIVERED,SOUTH,False
698,161.0,2025-06-28 08:57:49,DELIVERED,CENTRAL,False
699,89.0,2025-03-21 22:38:35,DELIVERED,SOUTH,False
700,474.0,2025-06-12 18:37:43,DELIVERED,SOUTH,False
701,445.0,2025-06-17 12:30:43,RETURNED,SOUTH,False
702,6.0,2025-01-18 05:54:57,PLACED,WEST,False
703,517.0,2024-12-31 12:40:59,DELIVERED,NORTH,False
704,247.0,2024-03-01 12:56:17,PLACED,WEST,False
705,136.0,2025-05-11 19:08:44,DELIVERED,NORTH,False
706,,2024-11-01 15:43:39,DELIVERED,CENTRAL,True
707,25.0,2025-06-10 01:55:40,SHIPPED,WEST,False
708,380.0,2025-05-03 07:33:01,PLACED,NORTH,False
709,341.0,2025-04-29 04:32:10,DELIVERED,EAST,False
710,556.0,2025-02-21 19:03:09,DELIVERED,NORTH,False
711,344.0,2024-04-16 13:45:49,RETURNED,EAST,False
712,114.0,2025-06-12 04:20:59,DELIVERED,EAST,False
713,573.0,2024-10-29 00:32:25,DELIVERED,SOUTH,False
714,245.0,2025-02-11 13:45:06,DELIVERED,CENTRAL,False
715,215.0,2025-04-04 00:10:17,SHIPPED,EAST,False
716,516.0,2025-02-17 08:20:43,PLACED,EAST,False
717,498.0,2025-06-24 16:27:48,SHIPPED,CENTRAL,False
718,546.0,2024-11-08 00:12:08,DELIVERED,NORTH,False
719,469.0,2023-10-01 19:33:11,CANCELLED,EAST,False
720,79.0,2024-11-30 11:21:17,SHIPPED,SOUTH,False
721,210.0,2025-01-17 10:19:15,PLACED,WEST,False
722,555.0,2024-04-21 13:10:06,DELIVERED,NORTH,False
723,65.0,2023-12-12 02:47:32,SHIPPED,CENTRAL,False
724,422.0,2024-10-13 11:50:08,DELIVERED,EAST,False
725,543.0,2025-06-26 14:45:40,DELIVERED,EAST,False
726,267.0,2024-11-01 03:31:18,RETURNED,NORTH,False
727,292.0,2024-10-07 03:05:11,DELIVERED,SOUTH,False
728,293.0,2025-03-29 09:29:19,CANCELLED,SOUTH,False
729,120.0,2023-10-25 23:07:07,DELIVERED,WEST,False
730,189.0,2024-04-15 08:22:23,PLACED,EAST,False
731,152.0,2025-06-05 04:57:17,RETURNED,CENTRAL,False
732,26.0,2025-04-19 02:47:39,DELIVERED,WEST,False
733,160.0,2024-11-07 16:01:32,DELIVERED,CENTRAL,False
734,303.0,2024-12-23 01:10:03,RETURNED,CENTRAL,False
735,579.0,2025-05-14 21:02:25,DELIVERED,NORTH,False
736,42.0,2024-04-11 07:02:18,SHIPPED,NORTH,False
737,226.0,2025-04-13 09:32:00,DELIVERED,CENTRAL,False
738,598.0,2025-05-07 05:21:34,RETURNED,EAST,False
739,86.0,2025-05-13 13:10:59,DELIVERED,NORTH,False
740,404.0,2025-02-21 18:12:10,DELIVERED,CENTRAL,False
741,370.0,2024-07-15 19:01:05,CANCELLED,EAST,False
742,13.0,2025-04-12 06:34:00,DELIVERED,WEST,False
743,90.0,2024-11-19 12:50:56,DELIVERED,WEST,False
744,296.0,2025-01-22 14:38:11,RETURNED,WEST,False
745,425.0,2024-11-06 04:51:54,DELIVERED,SOUTH,False
746,487.0,2025-06-26 00:19:16,PLACED,CENTRAL,False
747,91.0,2023-10-06 03:23:04,RETURNED,WEST,False
748,474.0,2025-06-23 05:44:55,RETURNED,SOUTH,False
749,391.0,2024-11-13 09:59:32,PLACED,EAST,False
750,312.0,2025-01-16 18:42:02,DELIVERED,NORTH,False
751,158.0,2024-06-02 00:39:16,DELIVERED,WEST,False
752,295.0,2024-07-10 00:21:57,RETURNED,SOUTH,False
753,,2025-01-14 23:23:00,RETURNED,NORTH,True
754,371.0,2025-06-05 07:51:03,DELIVERED,EAST,False
755,488.0,2024-11-27 10:36:02,DELIVERED,NORTH,False
756,167.0,2025-04-02 08:40:41,DELIVERED,SOUTH,False
757,55.0,2025-03-04 22:44:09,DELIVERED,EAST,False
758,,2024-01-13 13:00:46,RETURNED,CENTRAL,True
759,188.0,2024-04-26 09:46:08,SHIPPED,EAST,False
760,309.0,2025-05-06 17:05:25,DELIVERED,NORTH,False
761,361.0,2025-04-04 21:46:19,DELIVERED,EAST,False
762,422.0,2024-04-11 07:53:44,SHIPPED,SOUTH,False
763,227.0,2025-04-10 14:05:09,DELIVERED,CENTRAL,False
764,565.0,2024-06-26 12:29:38,RETURNED,NORTH,False
765,18.0,2025-04-24 02:43:00,DELIVERED,SOUTH,False
766,536.0,2025-01-11 16:11:00,DELIVERED,NORTH,False
767,146.0,2025-04-12 10:07:43,SHIPPED,SOUTH,False
768,436.0,2025-05-05 06:53:30,SHIPPED,NORTH,False
769,442.0,2024-03-31 00:34:23,PLACED,CENTRAL,False
770,481.0,2024-05-29 08:52:14,PLACED,EAST,False
771,99.0,2024-12-21 01:50:22,SHIPPED,SOUTH,False
772,360.0,2023-07-31 17:25:46,CANCELLED,EAST,False
773,357.0,2025-04-10 18:46:20,DELIVERED,CENTRAL,False
774,584.0,2024-12-15 12:56:50,DELIVERED,NORTH,False
775,197.0,2024-09-22 22:11:29,DELIVERED,NORTH,False
776,102.0,2024-01-30 05:32:09,CANCELLED,WEST,False
777,190.0,2025-04-13 08:59:28,SHIPPED,EAST,False
778,435.0,2024-10-28 05:10:42,DELIVERED,EAST,False
779,113.0,2025-01-29 16:25:27,DELIVERED,EAST,False
780,42.0,2024-02-26 21:12:46,SHIPPED,EAST,False
781,320.0,2025-03-10 15:28:33,DELIVERED,CENTRAL,False
782,439.0,2025-06-24 06:59:15,CANCELLED,WEST,False
783,377.0,2025-01-13 15:10:18,DELIVERED,NORTH,False
784,536.0,2024-06-26 00:37:30,DELIVERED,CENTRAL,False
785,173.0,2025-06-15 13:41:47,SHIPPED,SOUTH,False
786,414.0,2025-02-17 20:06:47,DELIVERED,WEST,False
787,596.0,2024-12-23 02:26:15,DELIVERED,WEST,False
788,415.0,2025-05-28 08:20:49,SHIPPED,WEST,False
789,257.0,2024-12-23 00:59:32,DELIVERED,SOUTH,False
790,,2024-12-25 01:33:29,PLACED,NORTH,True
791,392.0,2025-01-10 14:15:40,SHIPPED,CENTRAL,False
792,79.0,2025-05-08 22:16:30,DELIVERED,SOUTH,False
793,510.0,2025-06-24 22:47:44,DELIVERED,CENTRAL,False
794,33.0,2025-01-06 03:40:42,SHIPPED,WEST,False
795,386.0,2024-12-29 17:50:40,PLACED,CENTRAL,False
796,311.0,2025-06-28 06:37:06,DELIVERED,EAST,False
797,500.0,2025-06-15 15:43:10,DELIVERED,CENTRAL,False
798,586.0,2025-04-24 22:02:57,CANCELLED,CENTRAL,False
799,270.0,2025-04-19 01:25:39,DELIVERED,EAST,False
800,292.0,2024-06-23 22:13:55,DELIVERED,SOUTH,False
801,358.0,2025-06-07 18:58:00,CANCELLED,EAST,False
802,439.0,2025-06-26 04:31:48,DELIVERED,NORTH,False
803,254.0,2024-07-21 05:40:21,DELIVERED,NORTH,False
804,118.0,2025-04-10 02:36:23,DELIVERED,NORTH,False
805,433.0,2025-06-26 07:18:07,DELIVERED,NORTH,False
806,23.0,2025-01-16 22:07:38,DELIVERED,CENTRAL,False
807,501.0,2025-05-08 17:08:56,SHIPPED,WEST,False
808,348.0,2024-08-24 17:04:41,DELIVERED,WEST,False
809,78.0,2025-06-20 14:13:42,SHIPPED,EAST,False
810,,2024-08-19 11:12:02,SHIPPED,NORTH,True
811,593.0,2025-02-22 09:29:26,DELIVERED,CENTRAL,False
812,487.0,2025-04-10 17:49:51,DELIVERED,EAST,False
813,308.0,2025-01-16 03:01:05,DELIVERED,WEST,False
814,528.0,2025-06-06 00:23:48,DELIVERED,NORTH,False
815,529.0,2025-01-18 10:40:08,SHIPPED,WEST,False
816,546.0,2025-02-25 21:12:37,DELIVERED,NORTH,False
817,374.0,2025-03-30 19:20:39,SHIPPED,EAST,False
818,421.0,2025-05-29 22:30:56,RETURNED,SOUTH,False
819,274.0,2025-03-26 19:04:49,SHIPPED,CENTRAL,False
820,245.0,2024-08-30 02:26:33,PLACED,EAST,False
821,574.0,2025-05-26 09:03:12,RETURNED,SOUTH,False
822,140.0,2025-03-22 15:48:39,CANCELLED,CENTRAL,False
823,44.0,2025-06-27 12:52:17,PLACED,NORTH,False
824,306.0,2023-10-22 09:14:55,DELIVERED,EAST,False
825,93.0,2025-04-09 03:19:47,DELIVERED,SOUTH,False
826,585.0,2025-04-19 05:51:12,SHIPPED,CENTRAL,False
827,538.0,2024-01-22 14:02:32,PLACED,CENTRAL,False
828,321.0,2024-10-26 18:20:03,DELIVERED,SOUTH,False
829,224.0,2023-11-13 01:32:06,SHIPPED,EAST,False
830,261.0,2024-05-20 10:31:30,DELIVERED,NORTH,False
831,434.0,2025-04-01 04:58:50,RETURNED,SOUTH,False
832,377.0,2025-03-04 16:21:56,RETURNED,CENTRAL,False
833,,2024-12-26 08:20:30,RETURNED,SOUTH,True
834,394.0,2025-06-16 12:09:43,DELIVERED,NORTH,False
835,243.0,2024-10-28 14:59:09,RETURNED,WEST,False
836,262.0,2025-03-11 20:28:51,CANCELLED,SOUTH,False
837,165.0,2024-10-27 20:40:46,CANCELLED,WEST,False
838,281.0,2024-03-27 05:04:14,RETURNED,WEST,False
839,341.0,2025-03-18 00:44:11,CANCELLED,SOUTH,False
840,519.0,2024-04-28 13:10:29,DELIVERED,CENTRAL,False
841,465.0,2025-06-07 23:39:20,PLACED,SOUTH,False
842,140.0,2025-03-17 14:20:03,DELIVERED,EAST,False
843,114.0,2025-05-21 07:45:10,DELIVERED,SOUTH,False
844,421.0,2025-05-30 00:15:14,CANCELLED,SOUTH,False
845,336.0,2025-06-17 20:09:31,DELIVERED,SOUTH,False
846,387.0,2025-04-14 07:32:42,SHIPPED,NORTH,False
847,235.0,2025-05-27 08:48:43,DELIVERED,EAST,False
848,173.0,2025-06-15 05:00:02,DELIVERED,EAST,False
849,377.0,2025-01-10 01:39:36,SHIPPED,CENTRAL,False
850,465.0,2025-05-22 05:00:04,SHIPPED,SOUTH,False
851,273.0,2024-12-24 16:00:00,DELIVERED,WEST,False
